,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1225,,寿光富赢汽车销售服务有限公司,"118.71064013362651,36.903162440005026",,寿光市圣城西街1888号（北环路与潍高路交叉口以东路南）1888 Shengcheng West Street  Shouguang City,销售：0536-5506969;服务：0536-5780977,262700,山东省,370000,潍坊市,370700,寿光市,370783,,0536-5506969,,,,,,,销售：0536-5506969;服务：0536-5780977,潍坊市,11390,,0536-5506969,0536-5506969,,,,,,0536-5780977,2020-11-09 15:02:00,2020-11-09 15:02:00,A22055,
1226,,淄博坤宏汽车销售有限公司,"118.12724257897803,36.98239789213808",,淄博市桓台县工业路588号 No. 588 Gongye Rd  Huantai county  Zibo,销售：0533-8187978;服务：0533-8165068,255000,山东省,370000,淄博市,370300,桓台县,370321,,0533-8187978,,,,,,,销售：0533-8187978;服务：0533-8165068,淄博市,11760,,0533-8187978,0533-8187978,,,,,,0533-8165068,2020-11-09 15:02:00,2020-11-09 15:02:00,A23635,
1227,,萍乡福信达汽车销售服务有限公司,"113.89298044856022,27.639908800758654",,江西省萍乡市安源区萍安大道施家冲Shijiachong  Pingan Av  Anyuan district  Jiangxi,销售：0799-6866820;服务：0799-6866958,337000,江西省,360000,萍乡市,360300,安源区,360302,,0799-6866820,,,,,,,销售：0799-6866820;服务：0799-6866958,萍乡市,30700,,0799-6866820,0799-6866820,,,,,,0799-6866958,2020-11-09 15:02:00,2020-11-09 15:02:00,A23615,
1228,,台州恒之福汽车服务有限公司,"121.41119286801772,28.60402689779073",,浙江临海市靖江南路South Jingjiang Rd. Linhai  Zhejiang,销售：;服务：0576-85165930,317000,浙江省,330000,台州市,331000,椒江区,331002,,,,,,,,,销售：;服务：0576-85165930,台州市,21070,,0576-85165930,0576-85165930,,,,,,0576-85165930,2020-11-09 15:02:00,2020-11-09 15:02:00,A20835,
1229,,锡林郭勒瑞泰汽车销售服务有限公司,"121.26570543022162,28.66584533087083",,锡林浩特市经济开发区火车站南200米200m South of Railway station  Economic Development Zone  Xilinhaote,销售：;服务：0479-6950688,026000,浙江省,330000,台州市,331000,黄岩区,331003,,,,,,,,,销售：;服务：0479-6950688,台州市,11930,,0479-6950688,0479-6950688,,,,,,0479-6950688,2020-11-09 15:02:00,2020-11-09 15:02:00,A20516,
1230,,浙江万国汽车有限公司联大服务分公司,"120.18262908203583,30.330593850063558",,浙江省杭州市莫干山路1803号No.1803  Moganshan Road  Hangzhou  Zhejiang,销售：;服务：,,浙江省,330000,杭州市,330100,下城区,330103,,,,,,,,,销售：;服务：,杭州市,20110,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A02113,
1231,,山西大昌汽车销售有限公司北城分公司,"117.39098866049346,40.64719860776128",,山西大昌北城分公司,销售：;服务：,,北京市,110000,北京市,110100,密云区,110118,,,,,,,,,销售：;服务：,北京市,10530,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A07132,
1232,,西安福新汽车销售服务有限公司阎良分公司,"109.10012412439818,34.51106709234142",,西安福新阎良分公司,销售：029-62738333;服务：029-62738217,710089,陕西省,610000,西安市,610100,高陵区,610117,,029-62738333,,,,,,,销售：029-62738333;服务：029-62738217,西安市,51910,,029-62738333,029-62738333,,,,,,029-62738217,2020-11-09 15:02:00,2020-11-09 15:02:00,A34201,
1233,,渭南市福海汽车服务有限公司富平分公司,"109.47721819044254,34.526642114540664",,渭南福海富平分公司,销售：;服务：,,陕西省,610000,渭南市,610500,临渭区,610502,,,,,,,,,销售：;服务：,渭南市,50470,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A20296,
1234,,保定轩宇正道汽车销售服务有限公司涞水分公司,"115.7333276026541,39.40716326438275",,保定轩宇正道涞水分公司,销售：;服务：,,河北省,130000,保定市,130600,涞水县,130623,,,,,,,,,销售：;服务：,保定市,11630,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A17955,
1235,,北安龙轩汽车销售服务有限公司,"126.51047447612703,48.25570392876054",,黑龙江省北安市汽车服务产业园区202国道东5号,销售：;服务：,,黑龙江省,230000,黑河市,231100,北安市,231181,,,,,,,,,销售：;服务：,黑河市,80830,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A35041,
1236,,淄博众骋汽车贸易有限公司,"118.07394538742541,36.825906002297906",,淄博市临淄区临淄大道国际汽车城,销售：;服务：,,山东省,370000,淄博市,370300,张店区,370303,,,,,,,,,销售：;服务：,淄博市,80370,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A35427,
1237,,徐州泰和汇福汽车销售服务有限公司,"117.20721941343857,34.172871659157735",,徐州市铜山新区珠江路汽车产业园长安福特店Changan Ford 4S store， uto Park  Zhujiang Rd  Tongshanxin district  Xuzhou,销售：0516-66664567;服务：0516-66662997,221116,江苏省,320000,徐州市,320300,铜山区,320312,,0516-66664567,,,,,,,销售：0516-66664567;服务：0516-66662997,徐州市,22160,,0516-66664567,0516-66664567,,,,,,0516-66662997,2020-11-09 15:02:00,2020-11-09 15:02:00,A36063,
1238,,柳州市恒捷汽车销售服务有限公司,"109.380689087375,24.31525957615628",,广西柳州汽车贸易园,销售：0772-8251288;服务：0772-3598932,545300,广西壮族自治区,450000,柳州市,450200,柳南区,450204,,0772-8251288,,,,,,,销售：0772-8251288;服务：0772-3598932,柳州市,31790,,0772-8251288,0772-8251288,,,,,,0772-3598932,2020-11-09 15:02:00,2020-11-09 15:02:00,A35846,
1239,,廊坊市福江汽车销售服务有限公司,"116.71845366493584,39.49824377656206",,廊坊市安次区于常甫大桥北侧路东North of Changpu bridge，Anci district，Langfang,销售：;服务：,065000,河北省,130000,廊坊市,131000,安次区,131002,,,,,,,,,销售：;服务：,廊坊市,80250,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A35849,
1240,,福建省晋江市亿海万特汽车销售有限公司,"118.57646261118705,24.75306170161136",,石狮市灵秀镇仕林村口狮城大道,销售：0595-88162666;服务：0595-85669322,362200,福建省,350000,泉州市,350500,晋江市,350582,,0595-88162666,,,,,,,销售：0595-88162666;服务：0595-85669322,泉州市,31090,,0595-88162666,0595-88162666,,,,,,0595-85669322,2020-11-09 15:02:00,2020-11-09 15:02:00,A35802,
1241,,东莞市华永汽车销售服务有限公司凤岗分公司,"114.12370271583835,22.853114074536613",,东莞市华永凤岗分公司,销售：;服务：,,广东省,440000,东莞市,441900,,441900,,,,,,,,,销售：;服务：,东莞市,30950,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A30336,
1242,,周口铭盛汽车销售服务有限公司,"114.70263933438241,33.662534497308854",,周口市太清路东段 East section of Taiqing Rd  Zhoukou,销售：0394-8970000;服务：0394-3768002,466001,河南省,410000,周口市,411600,川汇区,411602,,0394-8970000,,,,,,,销售：0394-8970000;服务：0394-3768002,周口市,80660,,0394-8970000,0394-8970000,,,,,,0394-3768002,2020-11-09 15:02:00,2020-11-09 15:02:00,A35521,
1243,,漳浦华骏天驰汽车销售服务有限公司,"117.62039297397264,24.156433438430593",,漳州市漳浦县绥安工业开发区绥安工业园　Suian industry Park  Suian Industry Development Zone  Zhangpu  Zhangzhou,销售：;服务：,363200,福建省,350000,漳州市,350600,漳浦县,350623,,,,,,,,,销售：;服务：,漳州市,31050,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A34148,
1244,,新乡市凯隆汽车销售服务有限公司辉县分公司,"113.82431767976736,35.47328118594505",,新乡市辉县东外环与共城大道交叉口向北50米路东Cross Road between East of the outer ring and Gongcheng Road  Huixian County Xinxiang City Henan Province,销售：;服务：,,河南省,410000,新乡市,410700,辉县市,410782,,,,,,,,,销售：;服务：,新乡市,20600,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A28315,
1245,,铜陵市锐钧实业有限责任公司,"117.91748025492952,30.946020276448653",,安徽省铜陵市铜陵国际汽车城福特4S店International Auto Center  Tongling  Anhui Province,销售：;服务：0562-6827518,244000,安徽省,340000,铜陵市,340700,铜官区,340705,,,,,,,,,销售：;服务：0562-6827518,铜陵市,22220,,0562-6827518,0562-6827518,,,,,,0562-6827518,2020-11-09 15:02:00,2020-11-09 15:02:00,A36762,
1246,,武汉威汉汽车销售有限责任公司潜江分公司,"114.2234848202139,30.55803043066018",,武汉威汉潜江分公司,销售：;服务：,,湖北省,420000,武汉市,420100,汉阳区,420105,,,,,,,,,销售：;服务：,武汉市,20410,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A02173,
1247,,保定轩宇正道汽车销售服务有限公司唐县分公司,"115.00205453187597,38.760619423404464",,保定轩宇正道唐县分公司,销售：;服务：,,河北省,130000,保定市,130600,唐县,130627,,,,,,,,,销售：;服务：,保定市,11630,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A17955,
1248,,山西诺维兰集团运城瑞安汽车销售服务有限公司绛县分公司,"111.58794488288304,35.50299432672296",,运城瑞安绛县分公司,销售：;服务：,,山西省,140000,运城市,140800,绛县,140826,,,,,,,,,销售：;服务：,运城市,11000,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A33722,
1249,,三门峡市兴源汽车销售服务有限公司渑池分公司,"111.2784048692566,34.743487801770236",,门峡市兴源渑池分公司,销售：;服务：,,河南省,410000,三门峡市,411200,湖滨区,411202,,,,,,,,,销售：;服务：,三门峡市,21580,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A26516,
1250,,瓦房店六和汽车服务有限公司,"121.99733082226994,39.63971370273246",,瓦房店钻石街2177号,销售：;服务：,,辽宁省,210000,大连市,210200,瓦房店市,210281,,,,,,,,,销售：;服务：,大连市,80200,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A33880,
1251,,龙岩全福汽车销售服务有限公司上杭分公司,"117.4526685306138,25.29921348300887",,龙岩全福上杭分公司,销售：;服务：,,福建省,350000,龙岩市,350800,漳平市,350881,,,,,,,,,销售：;服务：,龙岩市,30450,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A07472,
1252,,龙岩全福汽车销售服务有限公司连城分公司,"116.77163208371496,25.719747718223278",,龙岩全福连城分公司,销售：;服务：,,福建省,350000,龙岩市,350800,连城县,350825,,,,,,,,,销售：;服务：,龙岩市,30450,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A07472,
1253,,山西诺维兰集团运城瑞安汽车销售服务有限公司闻喜分公司,"111.0436414416332,35.07170917385622",,运城瑞安闻喜分公司,销售：;服务：,,山西省,140000,运城市,140800,盐湖区,140802,,,,,,,,,销售：;服务：,运城市,11000,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A33722,
1254,,吉林市雷驰德汽车销售服务有限公司,"126.59804586444398,43.821507818218876",,吉林市船营区和平路3377号3377 Heping Road  Chuanying District  Jilin City,销售：;服务：,132000,吉林省,220000,吉林市,220200,丰满区,220211,,,,,,,,,销售：;服务：,吉林市,80270,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A36264,
1255,,启东启福汽车销售服务有限公司,"121.60347285280004,31.83964924380999",,江苏省启东市汇龙镇人民西路2296号,销售：0513-83853000;服务：0513-83922001,226200,江苏省,320000,南通市,320600,启东市,320681,,0513-83853000,,,,,,,销售：0513-83853000;服务：0513-83922001,南通市,22110,,0513-83853000,0513-83853000,,,,,,0513-83922001,2020-11-09 15:02:00,2020-11-09 15:02:00,A35429,
1256,,随州三喜汽车销售服务有限公司,"113.39853121380798,31.77198083185181",,湖北省随州市经济开发区星光一路Xingguang Rd  Economy development Zone  Suizhou  Hubei,销售：;服务：TBD,441300,湖北省,420000,随州市,421300,曾都区,421303,,,,,,,,,销售：;服务：TBD,随州市,22400,,TBD,TBD,,,,,,TBD,2020-11-09 15:02:00,2020-11-09 15:02:00,A36981,
1257,,山西诺维兰集团运城瑞安汽车销售服务有限公司稷山分公司,"111.0436414416332,35.07170917385622",,运城瑞安稷山分公司,销售：;服务：,,山西省,140000,运城市,140800,盐湖区,140802,,,,,,,,,销售：;服务：,运城市,11000,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A33722,
1258,,资阳市清巍车业有限公司简阳分公司,"104.70752519523649,30.092776847237758",,四川省简阳市南环线凤山路中段（加油站旁）Middle of Fengshan Road  South Ring way (next to Oil station)  Jianyang  Sichuan,销售：;服务：,,四川省,510000,资阳市,512000,雁江区,512002,,,,,,,,,销售：;服务：,资阳市,51680,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A33799,
1259,,仙桃威汉汽车销售有限责任公司潜江天驰分公司,"113.44187000256471,30.390592529118",,潜江市潜阳西路55号天驰汽车城内In Qianjiang Tianchi Auto City  No.55 Qianyang West Road  Qianjiang,销售：;服务：,,湖北省,420000,,429000,仙桃市,429004,,,,,,,,,销售：;服务：,,21940,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A32860,
1260,,张家界东红汽车服务有限公司慈利分公司,"110.54110697765745,29.12659654823607",,张家界东红慈利分公司,销售：;服务：,,湖南省,430000,张家界市,430800,永定区,430802,,,,,,,,,销售：;服务：,张家界市,31510,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A27335,
1261,,安徽聚福汽车销售服务有限公司,"114.01054900608841,22.53945954362143",,安徽省池州市站前区站南路汽车集聚园区内（车管所旁）Auto Park  Zhanqian district  Chizhou  Anhui,销售：;服务：,247100,广东省,440000,深圳市,440300,福田区,440304,,,,,,,,,销售：;服务：,深圳市,22230,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A37161,
1262,,嘉峪关良志汽车销售有限公司酒泉分公司,"98.31736862672459,39.794339309005196",,酒泉市肃州区经八路Jingba Road  Suzhou District  Jiuquan,销售：;服务：,,甘肃省,620000,嘉峪关市,620200,,620200,,,,,,,,,销售：;服务：,嘉峪关市,50550,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A18595,
1263,,山西诺维兰集团运城瑞安汽车销售服务有限公司垣曲分公司,"111.0436414416332,35.07170917385622",,运城瑞安垣曲分公司,销售：;服务：,,山西省,140000,运城市,140800,盐湖区,140802,,,,,,,,,销售：;服务：,运城市,11000,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A33722,
1264,,深圳市标恒汽车有限公司龙东分公司,"114.23679390140182,22.73499773256897",,深圳市标恒龙东分公司,销售：;服务：,,广东省,440000,深圳市,440300,龙岗区,440307,,,,,,,,,销售：;服务：,深圳市,31170,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A26136,
1265,,佳木斯市永诚汽车销售有限公司富锦分公司,"130.2378543716784,46.80857337926082",,佳木斯永诚富锦分公司,销售：;服务：,,黑龙江省,230000,佳木斯市,230800,郊区,230811,,,,,,,,,销售：;服务：,佳木斯市,10890,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A20756,
1266,,菏泽福特鑫汽车销售服务有限公司巨野分公司,"115.58050181095871,35.278146741536204",,菏泽福特鑫巨野分公司,销售：;服务：,,山东省,370000,菏泽市,371700,牡丹区,371702,,,,,,,,,销售：;服务：,菏泽市,11320,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A17915,
1267,,菏泽福特鑫汽车销售服务有限公司单县分公司,"116.13839054892864,34.76549397903859",,菏泽福特鑫单县分公司,销售：;服务：,,山东省,370000,菏泽市,371700,单县,371722,,,,,,,,,销售：;服务：,菏泽市,11320,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A17915,
1268,,信阳市亮源汽车贸易公司楚王城分公司,"114.12637564488146,32.108876666479766",,信阳市南京路36号No.36 Nanjing Rd  Xinyang City,销售：;服务：,,河南省,410000,信阳市,411500,平桥区,411503,,,,,,,,,销售：;服务：,信阳市,21560,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A24455,
1269,,沧州市德华汽车销售服务有限公司,"116.91872973501481,38.35778127273238",,沧州市新华区长芦北大道与渤海东路交口Acrossroads of East Bohai Rd & North of Changlu Av  Xinhua district  Cangzhou,销售：0317-2046666;服务：0317-2198069,300000,河北省,130000,沧州市,130900,新华区,130902,,0317-2046666,,,,,,,销售：0317-2046666;服务：0317-2198069,沧州市,80480,,0317-2046666,0317-2046666,,,,,,0317-2198069,2020-11-09 15:02:00,2020-11-09 15:02:00,A35848,
1270,,漳州市华骏天元汽车销售服务有限公司,"117.7371627837034,24.53954860374523",,福建省漳州市龙文区龙文北路North of Longwen Rd  Longwen district  Zhangzhou  Fujian,销售：0596-2136666;服务：0596-2136611,363000,福建省,350000,漳州市,350600,龙文区,350603,,0596-2136666,,,,,,,销售：0596-2136666;服务：0596-2136611,漳州市,32410,,0596-2136666,0596-2136666,,,,,,0596-2136611,2020-11-09 15:02:00,2020-11-09 15:02:00,A36262,
1271,,江西江铃海外汽车销售服务有限公司红谷滩分公司,"114.04248086784989,22.65911508045368",,南昌市红谷滩新区红谷大道未来谷汽车广场Weilaigu Auto Square  Honggu Avenue  Honggutan New District in Nanchang City,销售：;服务：,,广东省,440000,深圳市,440300,龙华区,440309,,,,,,,,,销售：;服务：,深圳市,30620,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A07612,
1272,,青岛成胜达汽车销售服务有限公司市南分公司,"120.41762499447755,36.21163038841404",,青岛成胜达市南分公司,销售：;服务：,,山东省,370000,青岛市,370200,李沧区,370213,,,,,,,,,销售：;服务：,青岛市,10330,,,,,,,,,,2020-11-09 15:02:00,2020-11-09 15:02:00,A03898,
1273,,福建省新辕汽车销售有限公司,"118.58628061621627,24.793936499394952",,福建省泉州市晋江市罗山街道和平南路169号豪信汽车城C7,销售：0595-85611266;服务：0595-85611399,362200,福建省,350000,泉州市,350500,晋江市,350582,,0595-85611266,,,,,,,销售：0595-85611266;服务：0595-85611399,泉州市,32420,,0595-85611266,0595-85611266,,,,,,0595-85611399,2020-11-09 15:02:00,2020-11-09 15:02:00,A36867,
